,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
124,SPXW250310C06015000,2025-03-07 21:14:55+00:00,6015.0,0.05,0.0,0.05,-0.29999998,-85.71428,361.0,362,0.195320546875,False,REGULAR,USD
125,SPXW250310C06020000,2025-03-07 21:12:02+00:00,6020.0,0.05,0.0,0.05,-0.25,-83.33333,401.0,825,0.19873848144531248,False,REGULAR,USD
126,SPXW250310C06025000,2025-03-07 21:13:16+00:00,6025.0,0.05,0.0,0.05,-0.2,-80.0,8892.0,892,0.20215641601562498,False,REGULAR,USD
127,SPXW250310C06030000,2025-03-07 20:54:42+00:00,6030.0,0.05,0.0,0.1,-0.15,-75.0,91.0,699,0.21973436523437498,False,REGULAR,USD
128,SPXW250310C06035000,2025-03-07 19:30:10+00:00,6035.0,0.1,0.0,0.1,-0.050000004,-33.333336,54.0,293,0.22364057617187497,False,REGULAR,USD
129,SPXW250310C06040000,2025-03-07 21:04:09+00:00,6040.0,0.05,0.0,0.1,-0.10000001,-66.66667,82.0,474,0.22754678710937498,False,REGULAR,USD
130,SPXW250310C06045000,2025-03-07 19:30:27+00:00,6045.0,0.05,0.0,0.1,-0.10000001,-66.66667,49.0,277,0.2309647216796875,False,REGULAR,USD
131,SPXW250310C06050000,2025-03-07 21:11:01+00:00,6050.0,0.05,0.0,0.05,-0.10000001,-66.66667,2835.0,945,0.21973436523437498,False,REGULAR,USD
132,SPXW250310C06055000,2025-03-07 18:48:03+00:00,6055.0,0.1,0.0,0.1,0.0,0.0,41.0,480,0.23828886718749998,False,REGULAR,USD
133,SPXW250310C06060000,2025-03-07 20:33:59+00:00,6060.0,0.05,0.0,0.1,-0.06999999,-58.333332,34.0,1056,0.242195078125,False,REGULAR,USD
134,SPXW250310C06065000,2025-03-07 20:54:41+00:00,6065.0,0.04,0.0,0.1,-0.010000002,-20.000004,18.0,540,0.2456130126953125,False,REGULAR,USD
135,SPXW250310C06070000,2025-03-07 21:03:52+00:00,6070.0,0.05,0.0,0.1,0.0,0.0,105.0,932,0.24951922363281248,False,REGULAR,USD
136,SPXW250310C06075000,2025-03-07 20:54:00+00:00,6075.0,0.05,0.0,0.1,0.0,0.0,203.0,591,0.252937158203125,False,REGULAR,USD
137,SPXW250310C06080000,2025-03-07 20:49:38+00:00,6080.0,0.05,0.0,0.1,0.0,0.0,198.0,669,0.256843369140625,False,REGULAR,USD
138,SPXW250310C06085000,2025-03-07 20:57:25+00:00,6085.0,0.05,0.0,0.1,-0.05,-50.0,21.0,320,0.2602613037109375,False,REGULAR,USD
139,SPXW250310C06090000,2025-03-07 19:24:02+00:00,6090.0,0.05,0.0,0.1,0.0,0.0,8.0,454,0.26367923828125,False,REGULAR,USD
140,SPXW250310C06095000,2025-03-07 20:34:03+00:00,6095.0,0.05,0.0,0.1,-0.05,-50.0,1.0,560,0.26758544921875,False,REGULAR,USD
141,SPXW250310C06100000,2025-03-07 21:09:40+00:00,6100.0,0.03,0.0,0.1,-0.020000001,-40.000004,772.0,1486,0.2710033837890625,False,REGULAR,USD
142,SPXW250310C06105000,2025-03-07 21:09:40+00:00,6105.0,0.03,0.0,0.1,-0.120000005,-80.0,5.0,240,0.274421318359375,False,REGULAR,USD
143,SPXW250310C06110000,2025-03-07 21:01:55+00:00,6110.0,0.06,0.0,0.1,-0.040000003,-40.000004,40.0,809,0.278327529296875,False,REGULAR,USD
144,SPXW250310C06115000,2025-03-07 21:01:55+00:00,6115.0,0.05,0.0,0.1,-0.10000001,-66.66667,13.0,274,0.28174546386718746,False,REGULAR,USD
145,SPXW250310C06120000,2025-03-07 20:28:39+00:00,6120.0,0.05,0.0,0.1,-0.05,-50.0,17.0,204,0.28516339843749994,False,REGULAR,USD
146,SPXW250310C06125000,2025-03-07 20:28:39+00:00,6125.0,0.05,0.0,0.1,-0.10000001,-66.66667,24.0,961,0.2890696093749999,False,REGULAR,USD
147,SPXW250310C06130000,2025-03-07 17:52:19+00:00,6130.0,0.06,0.0,0.1,-0.09,-60.000004,6.0,351,0.2924875439453124,False,REGULAR,USD
148,SPXW250310C06135000,2025-03-07 16:18:38+00:00,6135.0,0.05,0.0,0.1,-0.05,-50.0,1.0,304,0.295905478515625,False,REGULAR,USD
149,SPXW250310C06140000,2025-03-07 17:52:19+00:00,6140.0,0.05,0.0,0.1,-0.05,-50.0,6.0,695,0.299811689453125,False,REGULAR,USD
150,SPXW250310C06145000,2025-03-06 19:48:00+00:00,6145.0,0.1,0.0,0.1,0.0,0.0,46.0,208,0.30322962402343745,False,REGULAR,USD
151,SPXW250310C06150000,2025-03-07 20:55:00+00:00,6150.0,0.03,0.0,0.1,-0.07,-70.0,112.0,526,0.30664755859375,False,REGULAR,USD
